0,-38.6652
43.0664,-34.2639
86.1328,-28.8926
129.199,-24.3331
172.266,-20.0636
215.332,-15.8061
258.398,-11.5829
301.465,-9.11286
344.531,10.4812
387.598,39.2079
430.664,47.272
473.73,44.2182
516.797,27.6621
559.863,-5.93944
602.93,-25.152
645.996,-16.3908
689.062,-16.0282
732.129,-16.752
775.195,-17.7288
818.262,-18.7416
861.328,-19.7211
904.395,-20.6448
947.461,-21.5075
990.527,-22.3107
1033.59,-23.0585
1076.66,-23.7555
1119.73,-24.4066
1162.79,-25.0162
1205.86,-25.5884
1248.93,-26.1267
1291.99,-26.6344
1335.06,-27.1144
1378.12,-27.5691
1421.19,-28.0009
1464.26,-28.4116
1507.32,-28.8031
1550.39,-29.177
1593.46,-29.5346
1636.52,-29.8771
1679.59,-30.2058
1722.66,-30.5216
1765.72,-30.8254
1808.79,-31.118
1851.86,-31.4003
1894.92,-31.6729
1937.99,-31.9363
1981.05,-32.1912
2024.12,-32.4381
2067.19,-32.6775
2110.25,-32.9097
2153.32,-33.1352
2196.39,-33.3544
2239.45,-33.5676
2282.52,-33.775
2325.59,-33.9771
2368.65,-34.174
2411.72,-34.3661
2454.79,-34.5535
2497.85,-34.7364
2540.92,-34.9152
2583.98,-35.0899
2627.05,-35.2607
2670.12,-35.4278
2713.18,-35.5914
2756.25,-35.7516
2799.32,-35.9085
2842.38,-36.0623
2885.45,-36.213
2928.52,-36.3609
2971.58,-36.506
3014.65,-36.6484
3057.71,-36.7882
3100.78,-36.9255
3143.85,-37.0604
3186.91,-37.193
3229.98,-37.3234
3273.05,-37.4515
3316.11,-37.5776
3359.18,-37.7016
3402.25,-37.8236
3445.31,-37.9437
3488.38,-38.062
3531.45,-38.1785
3574.51,-38.2932
3617.58,-38.4063
3660.64,-38.5176
3703.71,-38.6274
3746.78,-38.7356
3789.84,-38.8424
3832.91,-38.9476
3875.98,-39.0514
3919.04,-39.1538
3962.11,-39.2549
4005.18,-39.3546
4048.24,-39.453
4091.31,-39.5502
4134.38,-39.6461
4177.44,-39.7409
4220.51,-39.8344
4263.57,-39.9268
4306.64,-40.0181
4349.71,-40.1084
4392.77,-40.1975
4435.84,-40.2856
4478.91,-40.3727
4521.97,-40.4587
4565.04,-40.5438
4608.11,-40.628
4651.17,-40.7112
4694.24,-40.7935
4737.3,-40.8749
4780.37,-40.9554
4823.44,-41.035
4866.5,-41.1138
4909.57,-41.1918
4952.64,-41.2689
4995.7,-41.3453
5038.77,-41.4209
5081.84,-41.4957
5124.9,-41.5697
5167.97,-41.643
5211.04,-41.7156
5254.1,-41.7875
5297.17,-41.8587
5340.23,-41.9291
5383.3,-41.999
5426.37,-42.0681
5469.43,-42.1366
5512.5,-42.2044
5555.57,-42.2716
5598.63,-42.3382
5641.7,-42.4042
5684.77,-42.4696
5727.83,-42.5343
5770.9,-42.5985
5813.96,-42.6621
5857.03,-42.7252
5900.1,-42.7877
5943.16,-42.8497
5986.23,-42.9111
6029.3,-42.972
6072.36,-43.0323
6115.43,-43.0922
6158.5,-43.1515
6201.56,-43.2103
6244.63,-43.2687
6287.7,-43.3265
6330.76,-43.3839
6373.83,-43.4408
6416.89,-43.4972
6459.96,-43.5532
6503.03,-43.6087
6546.09,-43.6638
6589.16,-43.7184
6632.23,-43.7726
6675.29,-43.8264
6718.36,-43.8797
6761.43,-43.9326
6804.49,-43.9851
6847.56,-44.0372
6890.62,-44.0889
6933.69,-44.1402
6976.76,-44.1911
7019.82,-44.2416
7062.89,-44.2917
7105.96,-44.3415
7149.02,-44.3909
7192.09,-44.4399
7235.16,-44.4885
7278.22,-44.5368
7321.29,-44.5847
7364.36,-44.6323
7407.42,-44.6795
7450.49,-44.7263
7493.55,-44.7729
7536.62,-44.8191
7579.69,-44.8649
7622.75,-44.9104
7665.82,-44.9556
7708.89,-45.0005
7751.95,-45.0451
7795.02,-45.0893
7838.09,-45.1332
7881.15,-45.1768
7924.22,-45.2201
7967.29,-45.2631
8010.35,-45.3059
8053.42,-45.3483
8096.48,-45.3904
8139.55,-45.4322
8182.62,-45.4737
8225.68,-45.515
8268.75,-45.5559
8311.82,-45.5966
8354.88,-45.637
8397.95,-45.6772
8441.02,-45.717
8484.08,-45.7566
8527.15,-45.796
8570.21,-45.835
8613.28,-45.8738
8656.35,-45.9124
8699.41,-45.9507
8742.48,-45.9887
8785.55,-46.0265
8828.61,-46.064
8871.68,-46.1013
8914.75,-46.1383
8957.81,-46.1751
9000.88,-46.2117
9043.95,-46.248
9087.01,-46.2841
9130.08,-46.3199
9173.14,-46.3555
9216.21,-46.3909
9259.28,-46.426
9302.34,-46.4609
9345.41,-46.4956
9388.48,-46.5301
9431.54,-46.5644
9474.61,-46.5984
9517.68,-46.6322
9560.74,-46.6658
9603.81,-46.6992
9646.88,-46.7323
9689.94,-46.7653
9733.01,-46.798
9776.07,-46.8306
9819.14,-46.8629
9862.21,-46.895
9905.27,-46.927
9948.34,-46.9587
9991.41,-46.9902
10034.5,-47.0215
10077.5,-47.0527
10120.6,-47.0836
10163.7,-47.1143
10206.7,-47.1449
10249.8,-47.1752
10292.9,-47.2054
10335.9,-47.2354
10379,-47.2652
10422.1,-47.2948
10465.1,-47.3242
10508.2,-47.3534
10551.3,-47.3824
10594.3,-47.4113
10637.4,-47.44
10680.5,-47.4685
10723.5,-47.4968
10766.6,-47.525
10809.7,-47.553
10852.7,-47.5808
10895.8,-47.6084
10938.9,-47.6359
10981.9,-47.6632
11025,-47.6903
